trajectory,date,new_confirmed,cum_new_confirmed,new_chicken,new_duck,new_broiler_1,new_broiler_2,new_conventional,new_layer,new_organic
115,2026-02-04,5,51,5,0,2,2,0,1,0
115,2026-02-05,3,54,3,0,0,3,0,0,0
115,2026-02-06,3,57,3,0,1,2,0,0,0
115,2026-02-07,5,62,5,0,2,3,0,0,0
115,2026-02-08,7,69,6,1,1,3,1,2,0
115,2026-02-09,1,70,1,0,0,1,0,0,0
115,2026-02-10,6,76,4,2,1,2,2,1,0
116,2026-01-14,0,0,0,0,0,0,0,0,0
116,2026-01-15,0,0,0,0,0,0,0,0,0
116,2026-01-16,0,0,0,0,0,0,0,0,0
116,2026-01-17,0,0,0,0,0,0,0,0,0
116,2026-01-18,0,0,0,0,0,0,0,0,0
116,2026-01-19,0,0,0,0,0,0,0,0,0
116,2026-01-20,0,0,0,0,0,0,0,0,0
116,2026-01-21,0,0,0,0,0,0,0,0,0
116,2026-01-22,0,0,0,0,0,0,0,0,0
116,2026-01-23,0,0,0,0,0,0,0,0,0
116,2026-01-24,0,0,0,0,0,0,0,0,0
116,2026-01-25,2,2,1,1,0,1,1,0,0
116,2026-01-26,2,4,1,1,0,1,1,0,0
116,2026-01-27,3,7,2,1,0,1,0,1,1
116,2026-01-28,3,10,2,1,0,2,1,0,0
116,2026-01-29,2,12,2,0,0,2,0,0,0
116,2026-01-30,4,16,2,2,1,1,1,0,1
116,2026-01-31,1,17,1,0,0,0,0,1,0
116,2026-02-01,4,21,3,1,2,1,0,0,1
116,2026-02-02,5,26,5,0,1,4,0,0,0
116,2026-02-03,2,28,2,0,0,1,0,1,0
116,2026-02-04,5,33,4,1,2,2,1,0,0
116,2026-02-05,2,35,2,0,1,1,0,0,0
116,2026-02-06,3,38,2,1,1,1,1,0,0
116,2026-02-07,3,41,3,0,0,1,0,2,0
116,2026-02-08,1,42,1,0,0,1,0,0,0
116,2026-02-09,1,43,0,1,0,0,1,0,0
116,2026-02-10,2,45,2,0,0,2,0,0,0
117,2026-01-14,0,0,0,0,0,0,0,0,0
117,2026-01-15,0,0,0,0,0,0,0,0,0
117,2026-01-16,0,0,0,0,0,0,0,0,0
117,2026-01-17,0,0,0,0,0,0,0,0,0
117,2026-01-18,0,0,0,0,0,0,0,0,0
117,2026-01-19,0,0,0,0,0,0,0,0,0
117,2026-01-20,0,0,0,0,0,0,0,0,0
117,2026-01-21,0,0,0,0,0,0,0,0,0
117,2026-01-22,0,0,0,0,0,0,0,0,0
117,2026-01-23,0,0,0,0,0,0,0,0,0
117,2026-01-24,0,0,0,0,0,0,0,0,0
117,2026-01-25,2,2,2,0,0,1,0,1,0
117,2026-01-26,5,7,4,1,0,4,1,0,0
117,2026-01-27,1,8,1,0,1,0,0,0,0
117,2026-01-28,12,20,6,6,2,3,4,1,2
117,2026-01-29,3,23,2,1,0,2,1,0,0
117,2026-01-30,3,26,2,1,1,1,1,0,0
117,2026-01-31,3,29,1,2,0,1,2,0,0
117,2026-02-01,3,32,3,0,2,1,0,0,0
117,2026-02-02,1,33,1,0,1,0,0,0,0
117,2026-02-03,6,39,4,2,2,1,1,1,1
117,2026-02-04,2,41,2,0,1,1,0,0,0
117,2026-02-05,3,44,2,1,1,0,1,1,0
117,2026-02-06,2,46,2,0,1,1,0,0,0
117,2026-02-07,3,49,2,1,0,2,1,0,0
117,2026-02-08,3,52,3,0,0,3,0,0,0
117,2026-02-09,2,54,2,0,1,1,0,0,0
117,2026-02-10,2,56,2,0,1,1,0,0,0
118,2026-01-14,0,0,0,0,0,0,0,0,0
118,2026-01-15,0,0,0,0,0,0,0,0,0
118,2026-01-16,0,0,0,0,0,0,0,0,0
118,2026-01-17,0,0,0,0,0,0,0,0,0
118,2026-01-18,0,0,0,0,0,0,0,0,0
118,2026-01-19,0,0,0,0,0,0,0,0,0
118,2026-01-20,0,0,0,0,0,0,0,0,0
118,2026-01-21,0,0,0,0,0,0,0,0,0
118,2026-01-22,0,0,0,0,0,0,0,0,0
118,2026-01-23,0,0,0,0,0,0,0,0,0
118,2026-01-24,0,0,0,0,0,0,0,0,0
118,2026-01-25,6,6,5,1,2,2,1,1,0
118,2026-01-26,4,10,4,0,3,1,0,0,0
118,2026-01-27,2,12,2,0,1,1,0,0,0
118,2026-01-28,4,16,4,0,1,3,0,0,0
118,2026-01-29,6,22,6,0,2,3,0,1,0
118,2026-01-30,4,26,2,2,0,2,2,0,0
118,2026-01-31,2,28,2,0,0,2,0,0,0
118,2026-02-01,4,32,3,1,2,1,1,0,0
118,2026-02-02,2,34,2,0,0,2,0,0,0
118,2026-02-03,6,40,5,1,1,3,0,1,1
118,2026-02-04,1,41,0,1,0,0,1,0,0
118,2026-02-05,1,42,1,0,1,0,0,0,0
118,2026-02-06,3,45,2,1,0,2,1,0,0
118,2026-02-07,2,47,1,1,0,1,1,0,0
118,2026-02-08,2,49,2,0,1,1,0,0,0
118,2026-02-09,2,51,2,0,1,1,0,0,0
118,2026-02-10,2,53,0,2,0,0,2,0,0
119,2026-01-14,0,0,0,0,0,0,0,0,0
119,2026-01-15,0,0,0,0,0,0,0,0,0
119,2026-01-16,0,0,0,0,0,0,0,0,0
119,2026-01-17,0,0,0,0,0,0,0,0,0
119,2026-01-18,0,0,0,0,0,0,0,0,0
119,2026-01-19,0,0,0,0,0,0,0,0,0
119,2026-01-20,0,0,0,0,0,0,0,0,0
119,2026-01-21,0,0,0,0,0,0,0,0,0
119,2026-01-22,0,0,0,0,0,0,0,0,0
119,2026-01-23,0,0,0,0,0,0,0,0,0
119,2026-01-24,0,0,0,0,0,0,0,0,0
119,2026-01-25,4,4,2,2,1,1,1,0,1
119,2026-01-26,3,7,3,0,2,1,0,0,0
119,2026-01-27,4,11,3,1,0,1,1,2,0
119,2026-01-28,1,12,1,0,0,1,0,0,0
119,2026-01-29,2,14,1,1,0,1,1,0,0
119,2026-01-30,3,17,2,1,1,1,1,0,0
119,2026-01-31,2,19,2,0,2,0,0,0,0
119,2026-02-01,5,24,1,4,1,0,3,0,1
119,2026-02-02,2,26,2,0,1,1,0,0,0
119,2026-02-03,2,28,0,2,0,0,1,0,1
119,2026-02-04,0,28,0,0,0,0,0,0,0
119,2026-02-05,3,31,2,1,0,2,1,0,0
119,2026-02-06,1,32,1,0,0,1,0,0,0
119,2026-02-07,1,33,1,0,0,1,0,0,0
119,2026-02-08,0,33,0,0,0,0,0,0,0
119,2026-02-09,1,34,1,0,0,1,0,0,0
119,2026-02-10,1,35,0,1,0,0,1,0,0
120,2026-01-14,0,0,0,0,0,0,0,0,0
120,2026-01-15,0,0,0,0,0,0,0,0,0
120,2026-01-16,0,0,0,0,0,0,0,0,0
120,2026-01-17,0,0,0,0,0,0,0,0,0
120,2026-01-18,0,0,0,0,0,0,0,0,0
120,2026-01-19,0,0,0,0,0,0,0,0,0
120,2026-01-20,0,0,0,0,0,0,0,0,0
120,2026-01-21,0,0,0,0,0,0,0,0,0
120,2026-01-22,0,0,0,0,0,0,0,0,0
120,2026-01-23,0,0,0,0,0,0,0,0,0
120,2026-01-24,0,0,0,0,0,0,0,0,0
120,2026-01-25,2,2,2,0,0,1,0,1,0
120,2026-01-26,2,4,1,1,0,1,1,0,0
120,2026-01-27,2,6,1,1,1,0,1,0,0
120,2026-01-28,2,8,1,1,1,0,0,0,1
120,2026-01-29,2,10,1,1,0,1,1,0,0
120,2026-01-30,1,11,1,0,1,0,0,0,0
120,2026-01-31,4,15,3,1,1,1,1,1,0
120,2026-02-01,3,18,1,2,0,1,2,0,0
120,2026-02-02,1,19,1,0,1,0,0,0,0
120,2026-02-03,4,23,3,1,0,2,1,1,0
120,2026-02-04,3,26,2,1,0,1,1,1,0
120,2026-02-05,2,28,1,1,1,0,1,0,0
120,2026-02-06,1,29,1,0,0,1,0,0,0
120,2026-02-07,0,29,0,0,0,0,0,0,0
120,2026-02-08,2,31,2,0,1,0,0,1,0
120,2026-02-09,4,35,3,1,0,3,1,0,0
120,2026-02-10,2,37,2,0,0,2,0,0,0
121,2026-01-14,0,0,0,0,0,0,0,0,0
121,2026-01-15,0,0,0,0,0,0,0,0,0
121,2026-01-16,0,0,0,0,0,0,0,0,0
121,2026-01-17,0,0,0,0,0,0,0,0,0
121,2026-01-18,0,0,0,0,0,0,0,0,0
121,2026-01-19,0,0,0,0,0,0,0,0,0
121,2026-01-20,0,0,0,0,0,0,0,0,0
121,2026-01-21,0,0,0,0,0,0,0,0,0
121,2026-01-22,0,0,0,0,0,0,0,0,0
121,2026-01-23,0,0,0,0,0,0,0,0,0
121,2026-01-24,0,0,0,0,0,0,0,0,0
121,2026-01-25,1,1,1,0,0,1,0,0,0
121,2026-01-26,6,7,3,3,2,1,3,0,0
121,2026-01-27,1,8,0,1,0,0,0,0,1
121,2026-01-28,5,13,5,0,0,5,0,0,0
121,2026-01-29,3,16,3,0,2,1,0,0,0
121,2026-01-30,2,18,2,0,1,1,0,0,0
121,2026-01-31,1,19,1,0,1,0,0,0,0
121,2026-02-01,1,20,1,0,0,1,0,0,0
121,2026-02-02,1,21,1,0,0,1,0,0,0
121,2026-02-03,3,24,2,1,0,2,0,0,1
121,2026-02-04,5,29,5,0,1,4,0,0,0
121,2026-02-05,3,32,2,1,0,2,1,0,0
121,2026-02-06,4,36,2,2,1,1,0,0,2
121,2026-02-07,0,36,0,0,0,0,0,0,0
121,2026-02-08,3,39,2,1,1,0,1,1,0
121,2026-02-09,0,39,0,0,0,0,0,0,0
121,2026-02-10,2,41,2,0,0,1,0,1,0
122,2026-01-14,0,0,0,0,0,0,0,0,0
122,2026-01-15,0,0,0,0,0,0,0,0,0
122,2026-01-16,0,0,0,0,0,0,0,0,0
122,2026-01-17,0,0,0,0,0,0,0,0,0
122,2026-01-18,0,0,0,0,0,0,0,0,0
122,2026-01-19,0,0,0,0,0,0,0,0,0
122,2026-01-20,0,0,0,0,0,0,0,0,0
122,2026-01-21,0,0,0,0,0,0,0,0,0
122,2026-01-22,0,0,0,0,0,0,0,0,0
122,2026-01-23,0,0,0,0,0,0,0,0,0
122,2026-01-24,0,0,0,0,0,0,0,0,0
122,2026-01-25,5,5,4,1,1,2,1,1,0
122,2026-01-26,2,7,2,0,1,1,0,0,0
122,2026-01-27,8,15,5,3,1,3,3,1,0
122,2026-01-28,2,17,2,0,2,0,0,0,0
122,2026-01-29,4,21,1,3,0,1,2,0,1
122,2026-01-30,2,23,1,1,1,0,0,0,1
122,2026-01-31,2,25,2,0,0,1,0,1,0
122,2026-02-01,6,31,4,2,1,3,1,0,1
122,2026-02-02,3,34,3,0,1,0,0,2,0
122,2026-02-03,2,36,1,1,0,1,1,0,0
122,2026-02-04,0,36,0,0,0,0,0,0,0
122,2026-02-05,2,38,2,0,1,1,0,0,0
122,2026-02-06,2,40,2,0,0,1,0,1,0
122,2026-02-07,4,44,3,1,0,3,0,0,1
122,2026-02-08,5,49,3,2,2,1,2,0,0
122,2026-02-09,2,51,1,1,0,1,0,0,1
122,2026-02-10,6,57,6,0,2,4,0,0,0
123,2026-01-14,0,0,0,0,0,0,0,0,0
123,2026-01-15,0,0,0,0,0,0,0,0,0
123,2026-01-16,0,0,0,0,0,0,0,0,0
123,2026-01-17,0,0,0,0,0,0,0,0,0
123,2026-01-18,0,0,0,0,0,0,0,0,0
123,2026-01-19,0,0,0,0,0,0,0,0,0
123,2026-01-20,0,0,0,0,0,0,0,0,0
123,2026-01-21,0,0,0,0,0,0,0,0,0
123,2026-01-22,0,0,0,0,0,0,0,0,0
123,2026-01-23,0,0,0,0,0,0,0,0,0
123,2026-01-24,0,0,0,0,0,0,0,0,0
123,2026-01-25,6,6,4,2,1,3,2,0,0
123,2026-01-26,2,8,1,1,0,1,1,0,0
123,2026-01-27,1,9,1,0,0,0,0,1,0
123,2026-01-28,1,10,1,0,0,1,0,0,0
123,2026-01-29,2,12,1,1,0,1,0,0,1
123,2026-01-30,2,14,2,0,2,0,0,0,0
123,2026-01-31,0,14,0,0,0,0,0,0,0
123,2026-02-01,5,19,3,2,1,1,2,1,0
123,2026-02-02,4,23,3,1,0,3,0,0,1
123,2026-02-03,1,24,1,0,0,1,0,0,0
123,2026-02-04,3,27,2,1,1,1,1,0,0
123,2026-02-05,1,28,0,1,0,0,1,0,0
123,2026-02-06,5,33,2,3,0,2,2,0,1
123,2026-02-07,0,33,0,0,0,0,0,0,0
123,2026-02-08,2,35,2,0,0,2,0,0,0
123,2026-02-09,0,35,0,0,0,0,0,0,0
123,2026-02-10,1,36,1,0,0,1,0,0,0
124,2026-01-14,0,0,0,0,0,0,0,0,0
124,2026-01-15,0,0,0,0,0,0,0,0,0
124,2026-01-16,0,0,0,0,0,0,0,0,0
124,2026-01-17,0,0,0,0,0,0,0,0,0
124,2026-01-18,0,0,0,0,0,0,0,0,0
124,2026-01-19,0,0,0,0,0,0,0,0,0
124,2026-01-20,0,0,0,0,0,0,0,0,0
124,2026-01-21,0,0,0,0,0,0,0,0,0
124,2026-01-22,0,0,0,0,0,0,0,0,0
124,2026-01-23,0,0,0,0,0,0,0,0,0
124,2026-01-24,0,0,0,0,0,0,0,0,0
124,2026-01-25,3,3,2,1,1,1,1,0,0
124,2026-01-26,4,7,4,0,0,3,0,1,0
124,2026-01-27,5,12,5,0,2,2,0,1,0
124,2026-01-28,3,15,3,0,1,2,0,0,0
124,2026-01-29,3,18,3,0,0,2,0,1,0
124,2026-01-30,7,25,6,1,1,4,0,1,1
124,2026-01-31,1,26,1,0,1,0,0,0,0
124,2026-02-01,7,33,7,0,3,4,0,0,0
124,2026-02-02,4,37,4,0,2,2,0,0,0
124,2026-02-03,6,43,5,1,1,4,0,0,1
124,2026-02-04,4,47,2,2,1,1,2,0,0
124,2026-02-05,2,49,2,0,0,2,0,0,0
124,2026-02-06,2,51,2,0,0,2,0,0,0
124,2026-02-07,6,57,4,2,2,2,2,0,0
124,2026-02-08,4,61,3,1,0,3,1,0,0
124,2026-02-09,5,66,3,2,1,2,2,0,0
124,2026-02-10,7,73,6,1,1,4,1,1,0
125,2026-01-14,0,0,0,0,0,0,0,0,0
125,2026-01-15,0,0,0,0,0,0,0,0,0
125,2026-01-16,0,0,0,0,0,0,0,0,0
125,2026-01-17,0,0,0,0,0,0,0,0,0
125,2026-01-18,0,0,0,0,0,0,0,0,0
125,2026-01-19,0,0,0,0,0,0,0,0,0
125,2026-01-20,0,0,0,0,0,0,0,0,0
125,2026-01-21,0,0,0,0,0,0,0,0,0
125,2026-01-22,0,0,0,0,0,0,0,0,0
125,2026-01-23,0,0,0,0,0,0,0,0,0
125,2026-01-24,0,0,0,0,0,0,0,0,0
125,2026-01-25,6,6,4,2,0,2,2,2,0
125,2026-01-26,4,10,3,1,1,2,1,0,0
125,2026-01-27,3,13,2,1,0,2,1,0,0
125,2026-01-28,3,16,2,1,1,1,0,0,1
125,2026-01-29,2,18,2,0,0,1,0,1,0
125,2026-01-30,5,23,3,2,0,2,1,1,1
125,2026-01-31,4,27,2,2,0,2,0,0,2
125,2026-02-01,3,30,3,0,0,3,0,0,0
125,2026-02-02,8,38,5,3,1,3,3,1,0
125,2026-02-03,4,42,3,1,1,2,1,0,0
125,2026-02-04,3,45,1,2,1,0,1,0,1
125,2026-02-05,1,46,1,0,0,1,0,0,0
125,2026-02-06,5,51,5,0,2,2,0,1,0
125,2026-02-07,2,53,2,0,0,1,0,1,0
125,2026-02-08,5,58,5,0,2,3,0,0,0
125,2026-02-09,2,60,2,0,0,2,0,0,0
125,2026-02-10,2,62,2,0,1,1,0,0,0
126,2026-01-14,0,0,0,0,0,0,0,0,0
126,2026-01-15,0,0,0,0,0,0,0,0,0
126,2026-01-16,0,0,0,0,0,0,0,0,0
126,2026-01-17,0,0,0,0,0,0,0,0,0
126,2026-01-18,0,0,0,0,0,0,0,0,0
126,2026-01-19,0,0,0,0,0,0,0,0,0
126,2026-01-20,0,0,0,0,0,0,0,0,0
126,2026-01-21,0,0,0,0,0,0,0,0,0
126,2026-01-22,0,0,0,0,0,0,0,0,0
126,2026-01-23,0,0,0,0,0,0,0,0,0
126,2026-01-24,0,0,0,0,0,0,0,0,0
126,2026-01-25,1,1,1,0,0,1,0,0,0
126,2026-01-26,2,3,2,0,0,2,0,0,0
126,2026-01-27,7,10,6,1,1,5,1,0,0
126,2026-01-28,3,13,2,1,1,0,1,1,0
126,2026-01-29,0,13,0,0,0,0,0,0,0
126,2026-01-30,2,15,2,0,0,2,0,0,0
126,2026-01-31,1,16,0,1,0,0,1,0,0
126,2026-02-01,0,16,0,0,0,0,0,0,0
126,2026-02-02,2,18,2,0,2,0,0,0,0
126,2026-02-03,2,20,1,1,0,1,1,0,0
126,2026-02-04,2,22,2,0,0,2,0,0,0
126,2026-02-05,1,23,0,1,0,0,1,0,0
126,2026-02-06,2,25,2,0,1,1,0,0,0
126,2026-02-07,1,26,0,1,0,0,1,0,0
126,2026-02-08,1,27,1,0,1,0,0,0,0
126,2026-02-09,1,28,1,0,0,1,0,0,0
126,2026-02-10,0,28,0,0,0,0,0,0,0
127,2026-01-14,0,0,0,0,0,0,0,0,0
127,2026-01-15,0,0,0,0,0,0,0,0,0
127,2026-01-16,0,0,0,0,0,0,0,0,0
127,2026-01-17,0,0,0,0,0,0,0,0,0
127,2026-01-18,0,0,0,0,0,0,0,0,0
127,2026-01-19,0,0,0,0,0,0,0,0,0
127,2026-01-20,0,0,0,0,0,0,0,0,0
127,2026-01-21,0,0,0,0,0,0,0,0,0
127,2026-01-22,0,0,0,0,0,0,0,0,0
127,2026-01-23,0,0,0,0,0,0,0,0,0
127,2026-01-24,0,0,0,0,0,0,0,0,0
127,2026-01-25,3,3,2,1,2,0,1,0,0
127,2026-01-26,3,6,2,1,1,1,1,0,0
127,2026-01-27,3,9,3,0,0,3,0,0,0
127,2026-01-28,3,12,3,0,0,3,0,0,0
127,2026-01-29,1,13,0,1,0,0,1,0,0
127,2026-01-30,5,18,4,1,1,3,0,0,1
127,2026-01-31,3,21,2,1,1,1,1,0,0
127,2026-02-01,2,23,2,0,1,1,0,0,0
127,2026-02-02,2,25,2,0,0,1,0,1,0
127,2026-02-03,1,26,1,0,0,1,0,0,0
127,2026-02-04,3,29,3,0,2,1,0,0,0
127,2026-02-05,5,34,5,0,1,4,0,0,0
127,2026-02-06,0,34,0,0,0,0,0,0,0
127,2026-02-07,4,38,2,2,2,0,1,0,1
127,2026-02-08,2,40,2,0,0,2,0,0,0
127,2026-02-09,2,42,2,0,2,0,0,0,0
127,2026-02-10,2,44,1,1,0,1,1,0,0
128,2026-01-14,0,0,0,0,0,0,0,0,0
128,2026-01-15,0,0,0,0,0,0,0,0,0
128,2026-01-16,0,0,0,0,0,0,0,0,0
128,2026-01-17,0,0,0,0,0,0,0,0,0
128,2026-01-18,0,0,0,0,0,0,0,0,0
128,2026-01-19,0,0,0,0,0,0,0,0,0
128,2026-01-20,0,0,0,0,0,0,0,0,0
128,2026-01-21,0,0,0,0,0,0,0,0,0
128,2026-01-22,0,0,0,0,0,0,0,0,0
128,2026-01-23,0,0,0,0,0,0,0,0,0
128,2026-01-24,0,0,0,0,0,0,0,0,0
128,2026-01-25,3,3,2,1,0,2,0,0,1
128,2026-01-26,6,9,5,1,2,3,1,0,0
128,2026-01-27,0,9,0,0,0,0,0,0,0
128,2026-01-28,4,13,2,2,0,2,1,0,1
128,2026-01-29,6,19,5,1,1,4,1,0,0
128,2026-01-30,5,24,2,3,1,1,3,0,0
128,2026-01-31,3,27,3,0,1,2,0,0,0
128,2026-02-01,3,30,3,0,0,2,0,1,0
128,2026-02-02,6,36,3,3,0,2,1,1,2
128,2026-02-03,2,38,1,1,1,0,1,0,0
128,2026-02-04,5,43,5,0,2,3,0,0,0
128,2026-02-05,4,47,4,0,0,3,0,1,0
128,2026-02-06,10,57,7,3,2,4,3,1,0
128,2026-02-07,6,63,4,2,2,1,2,1,0
128,2026-02-08,1,64,0,1,0,0,1,0,0
128,2026-02-09,2,66,1,1,0,0,1,1,0
128,2026-02-10,1,67,1,0,0,1,0,0,0
129,2026-01-14,0,0,0,0,0,0,0,0,0
129,2026-01-15,0,0,0,0,0,0,0,0,0
129,2026-01-16,0,0,0,0,0,0,0,0,0
129,2026-01-17,0,0,0,0,0,0,0,0,0
129,2026-01-18,0,0,0,0,0,0,0,0,0
129,2026-01-19,0,0,0,0,0,0,0,0,0
129,2026-01-20,0,0,0,0,0,0,0,0,0
129,2026-01-21,0,0,0,0,0,0,0,0,0
129,2026-01-22,0,0,0,0,0,0,0,0,0
129,2026-01-23,0,0,0,0,0,0,0,0,0
129,2026-01-24,0,0,0,0,0,0,0,0,0
129,2026-01-25,2,2,2,0,1,1,0,0,0
129,2026-01-26,3,5,2,1,0,2,1,0,0
129,2026-01-27,5,10,5,0,1,4,0,0,0
129,2026-01-28,1,11,0,1,0,0,1,0,0
129,2026-01-29,2,13,2,0,0,2,0,0,0
129,2026-01-30,2,15,1,1,1,0,1,0,0
129,2026-01-31,2,17,2,0,1,1,0,0,0
129,2026-02-01,2,19,2,0,0,2,0,0,0
129,2026-02-02,5,24,3,2,0,3,2,0,0
129,2026-02-03,4,28,4,0,0,3,0,1,0
129,2026-02-04,4,32,4,0,1,2,0,1,0
129,2026-02-05,0,32,0,0,0,0,0,0,0
129,2026-02-06,3,35,3,0,1,2,0,0,0
129,2026-02-07,5,40,4,1,2,1,1,1,0
129,2026-02-08,1,41,1,0,1,0,0,0,0
129,2026-02-09,2,43,1,1,0,1,1,0,0
129,2026-02-10,2,45,1,1,0,1,1,0,0
130,2026-01-14,0,0,0,0,0,0,0,0,0
130,2026-01-15,0,0,0,0,0,0,0,0,0
130,2026-01-16,0,0,0,0,0,0,0,0,0
130,2026-01-17,0,0,0,0,0,0,0,0,0
130,2026-01-18,0,0,0,0,0,0,0,0,0
130,2026-01-19,0,0,0,0,0,0,0,0,0
130,2026-01-20,0,0,0,0,0,0,0,0,0
130,2026-01-21,0,0,0,0,0,0,0,0,0
130,2026-01-22,0,0,0,0,0,0,0,0,0
130,2026-01-23,0,0,0,0,0,0,0,0,0
130,2026-01-24,0,0,0,0,0,0,0,0,0
130,2026-01-25,4,4,4,0,0,3,0,1,0
130,2026-01-26,7,11,5,2,2,2,2,1,0
130,2026-01-27,6,17,6,0,2,3,0,1,0
130,2026-01-28,6,23,5,1,1,4,1,0,0
130,2026-01-29,3,26,3,0,0,3,0,0,0
130,2026-01-30,4,30,2,2,0,1,2,1,0
130,2026-01-31,6,36,5,1,1,4,1,0,0
130,2026-02-01,10,46,8,2,2,4,2,2,0
130,2026-02-02,6,52,5,1,0,4,1,1,0
130,2026-02-03,4,56,3,1,0,3,1,0,0
130,2026-02-04,10,66,10,0,2,6,0,2,0
130,2026-02-05,5,71,3,2,1,1,1,1,1
130,2026-02-06,6,77,6,0,0,4,0,2,0
130,2026-02-07,4,81,4,0,1,3,0,0,0
130,2026-02-08,3,84,3,0,2,1,0,0,0
130,2026-02-09,9,93,7,2,4,2,2,1,0
130,2026-02-10,5,98,4,1,0,3,1,1,0
131,2026-01-14,0,0,0,0,0,0,0,0,0
131,2026-01-15,0,0,0,0,0,0,0,0,0
131,2026-01-16,0,0,0,0,0,0,0,0,0
131,2026-01-17,0,0,0,0,0,0,0,0,0
131,2026-01-18,0,0,0,0,0,0,0,0,0
131,2026-01-19,0,0,0,0,0,0,0,0,0
131,2026-01-20,0,0,0,0,0,0,0,0,0
131,2026-01-21,0,0,0,0,0,0,0,0,0
131,2026-01-22,0,0,0,0,0,0,0,0,0
131,2026-01-23,0,0,0,0,0,0,0,0,0
131,2026-01-24,0,0,0,0,0,0,0,0,0
131,2026-01-25,4,4,2,2,2,0,2,0,0
131,2026-01-26,1,5,1,0,1,0,0,0,0
131,2026-01-27,0,5,0,0,0,0,0,0,0
131,2026-01-28,2,7,2,0,1,1,0,0,0
131,2026-01-29,3,10,1,2,0,1,2,0,0
131,2026-01-30,9,19,8,1,3,5,0,0,1
131,2026-01-31,2,21,1,1,1,0,1,0,0
131,2026-02-01,4,25,3,1,0,2,1,1,0
131,2026-02-02,1,26,1,0,1,0,0,0,0
131,2026-02-03,2,28,1,1,0,1,1,0,0
131,2026-02-04,4,32,3,1,1,1,1,1,0
131,2026-02-05,1,33,1,0,0,1,0,0,0
131,2026-02-06,1,34,1,0,0,0,0,1,0
131,2026-02-07,1,35,0,1,0,0,0,0,1
131,2026-02-08,4,39,3,1,0,3,1,0,0
131,2026-02-09,2,41,2,0,1,1,0,0,0
131,2026-02-10,1,42,1,0,0,1,0,0,0
132,2026-01-14,0,0,0,0,0,0,0,0,0
132,2026-01-15,0,0,0,0,0,0,0,0,0
132,2026-01-16,0,0,0,0,0,0,0,0,0
132,2026-01-17,0,0,0,0,0,0,0,0,0
132,2026-01-18,0,0,0,0,0,0,0,0,0
132,2026-01-19,0,0,0,0,0,0,0,0,0
132,2026-01-20,0,0,0,0,0,0,0,0,0
132,2026-01-21,0,0,0,0,0,0,0,0,0
132,2026-01-22,0,0,0,0,0,0,0,0,0
132,2026-01-23,0,0,0,0,0,0,0,0,0
132,2026-01-24,0,0,0,0,0,0,0,0,0
132,2026-01-25,2,2,2,0,2,0,0,0,0
132,2026-01-26,5,7,5,0,2,2,0,1,0
132,2026-01-27,3,10,3,0,1,2,0,0,0
132,2026-01-28,0,10,0,0,0,0,0,0,0
132,2026-01-29,4,14,4,0,0,4,0,0,0
132,2026-01-30,0,14,0,0,0,0,0,0,0
132,2026-01-31,2,16,1,1,0,1,1,0,0
132,2026-02-01,3,19,3,0,0,3,0,0,0
132,2026-02-02,2,21,2,0,0,2,0,0,0
132,2026-02-03,2,23,2,0,1,1,0,0,0
132,2026-02-04,3,26,2,1,1,1,1,0,0
132,2026-02-05,0,26,0,0,0,0,0,0,0
132,2026-02-06,1,27,0,1,0,0,1,0,0
132,2026-02-07,3,30,3,0,1,1,0,1,0
132,2026-02-08,3,33,3,0,1,1,0,1,0
132,2026-02-09,1,34,1,0,0,1,0,0,0
132,2026-02-10,1,35,1,0,0,1,0,0,0
133,2026-01-14,0,0,0,0,0,0,0,0,0
133,2026-01-15,0,0,0,0,0,0,0,0,0
133,2026-01-16,0,0,0,0,0,0,0,0,0
133,2026-01-17,0,0,0,0,0,0,0,0,0
133,2026-01-18,0,0,0,0,0,0,0,0,0
133,2026-01-19,0,0,0,0,0,0,0,0,0
133,2026-01-20,0,0,0,0,0,0,0,0,0
133,2026-01-21,0,0,0,0,0,0,0,0,0
133,2026-01-22,0,0,0,0,0,0,0,0,0
133,2026-01-23,0,0,0,0,0,0,0,0,0
133,2026-01-24,0,0,0,0,0,0,0,0,0
133,2026-01-25,8,8,6,2,3,3,1,0,1
133,2026-01-26,4,12,4,0,0,3,0,1,0
133,2026-01-27,3,15,2,1,1,1,1,0,0
133,2026-01-28,7,22,6,1,2,4,1,0,0
133,2026-01-29,6,28,6,0,2,3,0,1,0
133,2026-01-30,3,31,3,0,1,1,0,1,0
133,2026-01-31,1,32,1,0,1,0,0,0,0
133,2026-02-01,2,34,1,1,0,1,1,0,0
133,2026-02-02,6,40,6,0,3,3,0,0,0
133,2026-02-03,1,41,1,0,1,0,0,0,0
133,2026-02-04,0,41,0,0,0,0,0,0,0
133,2026-02-05,3,44,1,2,0,1,2,0,0
133,2026-02-06,1,45,1,0,0,1,0,0,0
133,2026-02-07,1,46,1,0,0,1,0,0,0
133,2026-02-08,0,46,0,0,0,0,0,0,0
133,2026-02-09,5,51,4,1,2,2,1,0,0
133,2026-02-10,3,54,3,0,0,2,0,1,0
134,2026-01-14,0,0,0,0,0,0,0,0,0
134,2026-01-15,0,0,0,0,0,0,0,0,0
134,2026-01-16,0,0,0,0,0,0,0,0,0
134,2026-01-17,0,0,0,0,0,0,0,0,0
134,2026-01-18,0,0,0,0,0,0,0,0,0
